employee_id,date,calls_handled,avg_call_time,escalation_count,resolution_status
EMP120,2024-02-20,43,7.11,2,Resolved
EMP126,2024-06-02,50,7.18,4,Escalated
EMP123,2024-02-25,31,8.2,1,Resolved
EMP142,2024-04-11,45,8.07,5,Escalated
EMP103,2024-01-13,37,4.26,2,Resolved
EMP125,2024-06-26,45,5.49,3,Escalated
EMP140,2024-04-24,40,5.14,0,Resolved
EMP122,2024-04-24,35,6.87,2,Resolved
EMP102,2024-04-11,49,7.83,1,Resolved
EMP113,2024-02-26,31,5.86,4,Escalated
EMP142,2024-06-11,26,8.1,3,Escalated
EMP127,2024-03-27,47,4.16,6,Escalated
EMP132,2024-05-04,25,8.47,1,Resolved
EMP131,2024-03-29,30,5.83,2,Resolved
EMP113,2024-05-13,30,4.2,3,Escalated
EMP110,2024-03-31,30,6.46,2,Resolved
EMP102,2024-03-11,26,4.76,3,Escalated
EMP132,2024-03-30,39,6.26,1,Resolved
EMP114,2024-01-19,50,7.45,1,Resolved
EMP125,2024-06-03,48,8.38,4,Escalated
EMP141,2024-06-01,47,7.45,4,Escalated
EMP114,2024-05-19,58,4.54,6,Escalated
EMP146,2024-02-01,25,6.01,4,Escalated
EMP102,2024-01-17,38,4.49,5,Escalated
EMP148,2024-04-15,30,5.86,2,Resolved
EMP109,2024-03-02,31,7.25,5,Escalated
EMP149,2024-01-07,32,4.66,0,Resolved
EMP123,2024-04-10,42,6.81,3,Escalated
EMP108,2024-03-31,31,4.37,1,Resolved
EMP139,2024-02-20,48,6.56,4,Escalated
EMP124,2024-03-26,45,7.07,5,Escalated
EMP144,2024-06-14,32,5.37,1,Resolved
EMP143,2024-02-26,55,7.82,1,Resolved
EMP102,2024-01-18,51,4.41,0,Resolved
EMP115,2024-04-08,45,6.0,5,Escalated
EMP123,2024-03-01,57,5.29,5,Escalated
EMP126,2024-06-28,40,5.9,6,Escalated
EMP148,2024-05-07,27,4.31,6,Escalated
EMP141,2024-02-23,36,7.96,1,Resolved
EMP117,2024-03-18,43,7.14,4,Escalated
EMP121,2024-06-28,31,8.08,3,Escalated
EMP144,2024-03-24,54,5.07,1,Resolved
EMP138,2024-03-26,42,4.0,0,Resolved
EMP139,2024-04-19,36,6.6,3,Escalated
EMP127,2024-05-22,29,8.31,2,Resolved
EMP114,2024-06-12,30,7.34,4,Escalated
EMP135,2024-06-10,52,6.57,1,Resolved
EMP108,2024-06-10,27,5.44,4,Escalated
EMP115,2024-01-06,48,7.72,3,Escalated
EMP115,2024-03-17,36,6.87,2,Resolved
EMP103,2024-02-28,52,4.79,1,Resolved
EMP127,2024-05-11,37,7.23,5,Escalated
EMP109,2024-01-18,51,6.35,0,Resolved
EMP119,2024-04-08,31,6.5,3,Escalated
EMP112,2024-02-22,43,6.36,6,Escalated
EMP137,2024-05-06,40,7.11,2,Resolved
EMP149,2024-01-29,28,5.57,0,Resolved
EMP108,2024-04-06,38,6.41,5,Escalated
EMP133,2024-05-28,50,6.03,3,Escalated
EMP132,2024-03-04,54,7.87,1,Resolved
EMP116,2024-03-06,49,4.95,0,Resolved
EMP102,2024-02-24,29,6.67,2,Resolved
EMP144,2024-04-07,58,4.16,5,Escalated
EMP146,2024-05-05,36,6.98,0,Resolved
EMP132,2024-04-25,53,8.35,4,Escalated
EMP104,2024-02-10,52,8.49,2,Resolved
EMP144,2024-04-10,27,4.44,2,Resolved
EMP118,2024-05-10,44,7.11,4,Escalated
EMP118,2024-06-27,55,7.95,6,Escalated
EMP120,2024-03-16,52,8.16,5,Escalated
EMP148,2024-05-19,32,7.57,0,Resolved
EMP139,2024-06-23,42,4.54,3,Escalated
EMP109,2024-03-11,45,8.18,1,Resolved
EMP109,2024-02-26,29,7.95,1,Resolved
EMP138,2024-02-28,36,5.34,6,Escalated
EMP140,2024-02-29,58,6.41,5,Escalated
EMP119,2024-04-26,39,5.27,5,Escalated
EMP126,2024-01-03,29,7.74,4,Escalated
EMP117,2024-02-15,36,5.76,6,Escalated
EMP126,2024-02-03,27,4.03,3,Escalated
EMP129,2024-05-24,53,4.58,3,Escalated
EMP141,2024-06-27,26,7.26,6,Escalated
EMP109,2024-03-07,60,4.91,6,Escalated
EMP122,2024-04-16,49,8.15,1,Resolved
EMP135,2024-03-21,48,7.58,3,Escalated
EMP102,2024-05-23,29,8.32,4,Escalated
EMP141,2024-01-13,55,4.16,1,Resolved
EMP112,2024-03-17,49,5.89,0,Resolved
EMP146,2024-02-28,29,7.26,5,Escalated
EMP116,2024-05-26,29,5.08,5,Escalated
EMP122,2024-01-31,52,4.17,4,Escalated
EMP122,2024-06-26,57,7.4,2,Resolved
EMP115,2024-02-13,38,8.2,2,Resolved
EMP135,2024-03-28,37,4.14,5,Escalated
EMP112,2024-05-19,39,7.37,1,Resolved
EMP124,2024-03-08,59,6.54,5,Escalated
EMP126,2024-05-15,50,8.32,5,Escalated
EMP108,2024-02-29,56,4.64,0,Resolved
EMP118,2024-02-18,29,4.43,4,Escalated
EMP146,2024-02-01,45,8.41,6,Escalated
EMP137,2024-04-24,52,4.16,4,Escalated
EMP145,2024-05-03,25,4.58,3,Escalated
EMP133,2024-04-19,60,8.44,4,Escalated
EMP133,2024-04-25,56,8.37,0,Resolved
EMP132,2024-02-21,51,6.96,5,Escalated
EMP106,2024-05-01,40,4.7,3,Escalated
EMP106,2024-01-28,54,5.15,5,Escalated
EMP149,2024-05-24,31,5.89,2,Resolved
EMP114,2024-04-09,28,7.5,3,Escalated
EMP117,2024-01-22,34,8.41,0,Resolved
EMP129,2024-05-13,31,4.33,6,Escalated
EMP109,2024-04-19,46,4.8,1,Resolved
EMP149,2024-03-30,44,8.23,0,Resolved
EMP135,2024-04-14,56,8.36,4,Escalated
EMP116,2024-03-09,56,4.75,3,Escalated
EMP143,2024-03-20,51,6.65,0,Resolved
EMP148,2024-01-01,45,5.29,0,Resolved
EMP140,2024-02-17,43,4.72,4,Escalated
EMP115,2024-01-10,41,5.41,6,Escalated
EMP112,2024-04-07,35,8.0,5,Escalated
EMP145,2024-02-11,26,7.67,5,Escalated
EMP144,2024-05-04,40,5.77,6,Escalated
EMP122,2024-01-06,31,4.24,6,Escalated
EMP150,2024-02-14,34,4.68,6,Escalated
EMP127,2024-02-19,55,8.11,0,Resolved
EMP148,2024-06-20,39,5.17,3,Escalated
EMP139,2024-04-03,60,4.98,3,Escalated
EMP106,2024-03-10,40,4.19,0,Resolved
EMP118,2024-06-27,41,4.61,4,Escalated
EMP129,2024-02-01,32,4.12,4,Escalated
EMP106,2024-04-07,27,5.87,2,Resolved
EMP132,2024-06-09,59,7.93,3,Escalated
EMP114,2024-01-31,44,6.47,1,Resolved
EMP148,2024-02-16,42,7.47,0,Resolved
EMP142,2024-04-28,42,6.25,2,Resolved
EMP128,2024-01-11,58,6.33,3,Escalated
EMP136,2024-05-04,55,6.98,4,Escalated
EMP111,2024-03-16,28,4.64,2,Resolved
EMP148,2024-05-20,25,6.52,6,Escalated
EMP124,2024-05-29,39,6.21,6,Escalated
EMP134,2024-04-01,47,5.51,0,Resolved
EMP125,2024-01-15,52,4.77,6,Escalated
EMP136,2024-01-01,43,5.18,4,Escalated
EMP124,2024-01-20,30,7.56,0,Resolved
EMP108,2024-03-06,44,5.81,3,Escalated
EMP122,2024-03-09,30,6.7,4,Escalated
EMP135,2024-06-25,43,5.94,5,Escalated
EMP143,2024-05-22,59,7.05,4,Escalated
EMP102,2024-01-26,30,4.95,4,Escalated
EMP134,2024-03-19,54,7.65,2,Resolved
EMP132,2024-03-11,36,6.91,6,Escalated
EMP145,2024-01-27,41,6.35,5,Escalated
EMP148,2024-03-12,50,7.76,4,Escalated
EMP141,2024-04-16,29,8.03,4,Escalated
EMP125,2024-01-18,45,8.39,2,Resolved
EMP132,2024-03-04,27,4.27,6,Escalated
EMP116,2024-04-07,40,7.44,3,Escalated
EMP101,2024-06-04,39,6.24,5,Escalated
EMP121,2024-03-01,33,6.32,5,Escalated
EMP110,2024-03-02,42,4.83,5,Escalated
EMP128,2024-04-14,31,7.4,6,Escalated
EMP109,2024-02-24,47,7.83,0,Resolved
EMP126,2024-04-26,39,7.94,6,Escalated
EMP121,2024-03-09,28,7.69,4,Escalated
EMP136,2024-04-16,51,7.46,1,Resolved
EMP148,2024-05-07,43,6.27,6,Escalated
EMP105,2024-06-08,60,8.29,5,Escalated
EMP123,2024-02-26,29,6.16,3,Escalated
EMP143,2024-03-24,38,7.91,5,Escalated
EMP147,2024-06-22,57,6.77,5,Escalated
EMP138,2024-01-20,32,6.63,1,Resolved
EMP114,2024-01-19,45,4.51,0,Resolved
EMP113,2024-05-10,45,5.42,5,Escalated
EMP123,2024-01-04,45,4.86,4,Escalated
EMP142,2024-06-13,38,7.49,6,Escalated
EMP147,2024-06-11,38,7.0,5,Escalated
EMP114,2024-06-04,28,7.58,4,Escalated
EMP129,2024-02-06,51,7.99,6,Escalated
EMP104,2024-05-04,60,4.24,6,Escalated
EMP124,2024-02-02,42,6.5,6,Escalated
EMP111,2024-04-15,44,7.63,3,Escalated
EMP150,2024-02-01,27,6.17,5,Escalated
EMP146,2024-06-18,25,5.47,1,Resolved
EMP146,2024-01-17,37,4.72,2,Resolved
EMP135,2024-01-13,27,6.56,4,Escalated
EMP149,2024-02-21,49,6.21,5,Escalated
EMP130,2024-06-28,34,5.66,2,Resolved
EMP147,2024-01-12,32,8.47,5,Escalated
EMP136,2024-06-28,42,7.66,0,Resolved
EMP142,2024-03-26,46,5.67,5,Escalated
EMP146,2024-05-07,53,4.65,6,Escalated
EMP118,2024-01-21,30,7.94,0,Resolved
EMP131,2024-02-17,41,4.17,2,Resolved
EMP137,2024-06-29,31,7.15,3,Escalated
EMP122,2024-06-29,40,7.24,0,Resolved
EMP113,2024-02-03,48,6.77,4,Escalated
EMP133,2024-04-28,52,4.58,2,Resolved
EMP149,2024-01-02,46,7.24,5,Escalated
EMP136,2024-04-15,36,6.95,6,Escalated
EMP120,2024-03-29,40,4.75,4,Escalated
EMP112,2024-05-26,34,4.95,6,Escalated
EMP139,2024-06-03,48,7.82,1,Resolved
EMP144,2024-02-21,54,6.79,5,Escalated
EMP104,2024-03-17,46,6.4,6,Escalated
EMP118,2024-03-31,45,5.15,6,Escalated
EMP116,2024-06-03,32,4.89,4,Escalated
EMP124,2024-06-05,30,5.6,4,Escalated
EMP150,2024-06-23,57,5.6,4,Escalated
EMP110,2024-06-10,40,5.95,6,Escalated
EMP149,2024-05-15,51,6.59,6,Escalated
EMP150,2024-03-22,34,4.01,0,Resolved
EMP141,2024-05-12,40,7.67,1,Resolved
EMP109,2024-02-02,40,6.22,0,Resolved
EMP115,2024-03-16,52,7.17,3,Escalated
EMP146,2024-03-18,49,6.77,1,Resolved
EMP136,2024-03-03,52,5.97,4,Escalated
EMP132,2024-01-22,37,6.01,3,Escalated
EMP113,2024-04-20,33,4.61,5,Escalated
EMP132,2024-06-06,27,7.96,5,Escalated
EMP119,2024-05-23,25,6.98,3,Escalated
EMP106,2024-02-22,42,5.25,2,Resolved
EMP124,2024-03-30,54,8.23,3,Escalated
EMP115,2024-01-07,35,7.12,2,Resolved
EMP148,2024-06-06,34,4.41,2,Resolved
EMP115,2024-02-08,29,5.66,2,Resolved
EMP102,2024-04-15,58,7.46,5,Escalated
EMP104,2024-04-08,28,5.05,6,Escalated
EMP114,2024-02-15,27,6.06,2,Resolved
EMP119,2024-01-15,52,4.52,1,Resolved
EMP143,2024-04-27,60,5.01,0,Resolved
EMP145,2024-05-15,52,7.53,1,Resolved
EMP138,2024-05-02,37,7.03,1,Resolved
EMP142,2024-01-09,35,7.73,4,Escalated
EMP131,2024-06-19,38,6.38,6,Escalated
EMP124,2024-03-10,54,6.83,5,Escalated
EMP108,2024-03-17,42,7.18,0,Resolved
EMP142,2024-02-28,58,4.71,5,Escalated
EMP148,2024-06-12,54,4.32,3,Escalated
EMP101,2024-04-05,39,6.07,1,Resolved
EMP114,2024-03-11,40,5.51,6,Escalated
EMP130,2024-05-24,53,4.78,4,Escalated
EMP144,2024-05-14,30,5.24,0,Resolved
EMP147,2024-06-29,44,6.41,3,Escalated
EMP105,2024-03-27,31,7.78,3,Escalated
EMP149,2024-05-15,29,6.02,3,Escalated
EMP121,2024-06-13,47,8.07,5,Escalated
EMP125,2024-04-16,54,4.19,4,Escalated
EMP118,2024-04-10,27,4.01,5,Escalated
EMP130,2024-03-01,46,6.82,1,Resolved
EMP127,2024-04-29,54,8.16,3,Escalated
EMP145,2024-04-14,46,7.49,4,Escalated
EMP116,2024-02-19,37,6.16,5,Escalated
EMP137,2024-02-15,37,7.89,6,Escalated
EMP127,2024-03-26,51,5.35,5,Escalated
EMP147,2024-02-07,44,5.88,1,Resolved
EMP135,2024-02-07,41,4.06,0,Resolved
EMP115,2024-01-21,29,6.89,4,Escalated
EMP137,2024-05-20,41,5.08,5,Escalated
EMP133,2024-02-26,51,5.69,4,Escalated
EMP111,2024-03-01,48,6.63,1,Resolved
EMP130,2024-05-29,44,8.33,3,Escalated
EMP109,2024-03-04,53,5.45,3,Escalated
EMP143,2024-06-12,33,5.9,0,Resolved
EMP119,2024-01-19,45,6.2,0,Resolved
EMP138,2024-04-24,47,5.85,3,Escalated
EMP116,2024-02-07,39,5.61,1,Resolved
EMP136,2024-05-11,33,6.9,1,Resolved
EMP144,2024-01-16,27,5.83,5,Escalated
EMP132,2024-06-25,44,6.3,1,Resolved
EMP144,2024-01-31,43,7.97,3,Escalated
EMP111,2024-04-08,56,4.77,0,Resolved
EMP126,2024-02-09,40,8.35,4,Escalated
EMP144,2024-02-23,47,4.65,1,Resolved
EMP146,2024-02-02,46,4.14,3,Escalated
EMP148,2024-06-14,52,5.08,5,Escalated
EMP135,2024-03-30,29,7.31,1,Resolved
EMP141,2024-02-12,59,6.98,4,Escalated
EMP106,2024-05-11,53,5.45,5,Escalated
EMP108,2024-03-21,40,7.49,2,Resolved
EMP129,2024-06-19,59,7.96,2,Resolved
EMP148,2024-06-28,48,5.81,0,Resolved
EMP111,2024-06-29,27,6.83,5,Escalated
EMP125,2024-06-23,33,7.41,0,Resolved
EMP147,2024-02-16,45,5.32,5,Escalated
EMP125,2024-05-09,58,4.58,4,Escalated
EMP123,2024-05-22,55,7.21,3,Escalated
EMP148,2024-04-25,44,6.43,1,Resolved
EMP108,2024-04-18,42,8.25,2,Resolved
EMP109,2024-06-06,46,7.6,4,Escalated
EMP131,2024-01-11,37,5.99,1,Resolved
EMP139,2024-05-07,49,5.32,5,Escalated
EMP149,2024-02-14,32,8.11,5,Escalated
EMP127,2024-03-16,59,4.58,2,Resolved
EMP129,2024-02-04,52,6.85,1,Resolved
EMP137,2024-01-17,56,7.22,1,Resolved
EMP119,2024-02-02,26,6.97,3,Escalated
EMP116,2024-02-08,57,7.58,0,Resolved
EMP119,2024-03-22,39,8.01,0,Resolved
EMP107,2024-02-04,47,4.46,3,Escalated
EMP142,2024-03-19,42,4.66,0,Resolved
EMP144,2024-06-06,42,4.18,5,Escalated
EMP101,2024-03-29,60,6.96,6,Escalated
EMP109,2024-02-18,55,4.77,4,Escalated
EMP117,2024-02-21,29,7.21,1,Resolved
EMP131,2024-02-25,43,5.5,3,Escalated
EMP131,2024-05-24,47,6.43,1,Resolved
EMP114,2024-02-04,40,6.83,3,Escalated
EMP103,2024-04-27,60,4.24,4,Escalated
EMP146,2024-04-12,55,8.37,4,Escalated
EMP120,2024-02-28,38,5.87,2,Resolved
EMP104,2024-03-12,56,4.55,6,Escalated
EMP139,2024-04-24,55,7.1,6,Escalated
EMP104,2024-04-16,42,7.65,4,Escalated
EMP111,2024-03-09,30,7.14,5,Escalated
EMP119,2024-04-15,46,8.49,1,Resolved
EMP113,2024-02-27,32,5.09,1,Resolved
EMP110,2024-03-22,47,5.61,6,Escalated
EMP101,2024-05-07,46,5.27,0,Resolved
EMP149,2024-05-25,47,8.01,2,Resolved
EMP119,2024-06-16,26,6.97,4,Escalated
EMP115,2024-04-13,31,5.55,1,Resolved
EMP129,2024-01-08,28,5.54,3,Escalated
EMP127,2024-03-06,49,4.87,1,Resolved
EMP124,2024-05-07,42,7.28,3,Escalated
EMP147,2024-01-01,30,6.51,2,Resolved
EMP133,2024-04-06,40,7.54,3,Escalated
EMP104,2024-01-02,27,8.19,1,Resolved
EMP112,2024-06-04,43,8.4,6,Escalated
EMP142,2024-05-30,32,8.49,3,Escalated
EMP116,2024-03-29,48,5.7,4,Escalated
EMP140,2024-02-22,44,4.21,0,Resolved
EMP141,2024-06-20,45,8.04,0,Resolved
EMP148,2024-03-30,31,7.59,1,Resolved
EMP145,2024-05-28,42,6.25,0,Resolved
EMP149,2024-04-27,34,5.08,0,Resolved
EMP149,2024-03-13,53,5.61,2,Resolved
EMP108,2024-01-15,52,5.7,3,Escalated
EMP142,2024-02-17,31,6.7,4,Escalated
EMP122,2024-03-03,50,8.39,1,Resolved
EMP138,2024-05-26,35,6.97,3,Escalated
EMP147,2024-03-05,33,8.3,1,Resolved
EMP120,2024-02-08,30,5.18,5,Escalated
EMP143,2024-03-23,34,6.09,4,Escalated
EMP149,2024-04-03,53,7.24,6,Escalated
EMP116,2024-04-01,25,7.37,3,Escalated
EMP119,2024-06-20,31,5.07,1,Resolved
EMP137,2024-05-11,38,7.25,0,Resolved
EMP106,2024-05-20,59,5.29,0,Resolved
EMP138,2024-03-26,50,8.0,3,Escalated
EMP104,2024-02-27,41,5.8,4,Escalated
EMP103,2024-01-20,50,8.42,6,Escalated
EMP143,2024-03-07,34,5.0,4,Escalated
EMP104,2024-01-12,32,4.64,4,Escalated
EMP109,2024-04-15,28,7.51,0,Resolved
EMP121,2024-04-08,27,7.53,2,Resolved
EMP118,2024-04-25,60,6.88,4,Escalated
EMP104,2024-04-04,31,8.38,6,Escalated
EMP104,2024-04-15,25,5.51,6,Escalated
EMP123,2024-04-12,49,5.55,0,Resolved
EMP133,2024-01-28,37,5.85,5,Escalated
EMP111,2024-05-04,29,5.64,2,Resolved
EMP138,2024-03-04,36,6.49,0,Resolved
EMP130,2024-06-24,57,5.31,1,Resolved
EMP102,2024-06-12,60,5.01,2,Resolved
EMP129,2024-02-01,35,7.04,0,Resolved
EMP116,2024-05-30,43,6.82,6,Escalated
EMP113,2024-03-14,59,4.16,4,Escalated
EMP129,2024-05-15,56,5.34,1,Resolved
EMP117,2024-04-12,33,4.19,4,Escalated
EMP141,2024-05-08,52,5.03,1,Resolved
EMP130,2024-03-05,58,7.39,6,Escalated
EMP108,2024-02-10,53,8.15,2,Resolved
EMP136,2024-04-02,44,6.35,5,Escalated
EMP128,2024-06-21,39,7.75,4,Escalated
EMP118,2024-05-31,56,6.0,2,Resolved
EMP132,2024-06-26,40,5.19,6,Escalated
EMP106,2024-05-09,50,4.59,0,Resolved
EMP101,2024-02-14,44,6.36,2,Resolved
EMP138,2024-04-10,44,4.54,2,Resolved
EMP123,2024-02-15,43,5.87,6,Escalated
EMP112,2024-04-16,52,5.22,0,Resolved
EMP112,2024-04-22,25,5.22,5,Escalated
EMP145,2024-03-01,49,7.7,5,Escalated
EMP115,2024-01-08,60,7.53,0,Resolved
EMP112,2024-01-27,60,5.6,4,Escalated
EMP137,2024-04-03,36,6.3,1,Resolved
EMP129,2024-03-04,53,4.98,4,Escalated
EMP141,2024-05-22,59,6.48,3,Escalated
EMP122,2024-01-31,52,4.71,3,Escalated
EMP126,2024-01-29,48,4.53,1,Resolved
EMP149,2024-02-20,56,4.19,6,Escalated
EMP119,2024-03-20,42,4.86,1,Resolved
EMP124,2024-06-25,38,4.49,6,Escalated
EMP110,2024-02-28,60,4.84,4,Escalated
EMP112,2024-05-31,25,5.22,1,Resolved
EMP109,2024-01-17,53,5.82,0,Resolved
EMP116,2024-01-03,37,4.37,4,Escalated
EMP105,2024-03-09,35,8.02,2,Resolved
EMP131,2024-06-11,43,7.48,4,Escalated
EMP103,2024-04-19,48,5.72,5,Escalated
EMP126,2024-06-21,46,5.89,3,Escalated
EMP118,2024-03-21,49,6.95,3,Escalated
EMP107,2024-01-21,53,7.14,5,Escalated
EMP133,2024-03-05,52,4.37,0,Resolved
EMP108,2024-05-21,48,8.45,3,Escalated
EMP119,2024-06-15,37,8.31,6,Escalated
EMP111,2024-05-17,55,4.83,6,Escalated
EMP137,2024-06-11,57,5.62,2,Resolved
EMP125,2024-02-06,47,7.21,4,Escalated
EMP109,2024-03-06,46,7.12,3,Escalated
EMP131,2024-01-03,31,5.51,5,Escalated
EMP109,2024-01-10,44,4.43,6,Escalated
EMP134,2024-05-08,26,6.1,5,Escalated
EMP132,2024-04-29,33,4.41,0,Resolved
EMP102,2024-05-08,50,4.33,0,Resolved
EMP150,2024-03-12,48,6.03,3,Escalated
EMP115,2024-02-12,49,7.03,0,Resolved
EMP134,2024-04-24,27,8.32,1,Resolved
EMP126,2024-05-14,58,7.71,1,Resolved
EMP150,2024-04-26,33,4.05,5,Escalated
EMP119,2024-03-10,44,6.35,6,Escalated
EMP150,2024-03-24,30,8.45,0,Resolved
EMP145,2024-04-08,43,7.41,4,Escalated
EMP132,2024-04-20,44,7.3,3,Escalated
EMP129,2024-05-20,40,4.46,4,Escalated
EMP142,2024-06-05,56,4.45,6,Escalated
EMP118,2024-06-11,33,7.22,5,Escalated
EMP146,2024-03-30,33,4.3,6,Escalated
EMP125,2024-04-06,34,7.67,2,Resolved
EMP110,2024-05-09,28,5.63,1,Resolved
EMP110,2024-05-18,56,5.6,6,Escalated
EMP114,2024-03-27,49,7.37,3,Escalated
EMP146,2024-03-13,50,7.91,4,Escalated
EMP141,2024-02-06,36,5.4,1,Resolved
EMP103,2024-01-21,50,8.16,0,Resolved
EMP119,2024-01-19,43,5.43,1,Resolved
EMP118,2024-04-20,44,5.8,6,Escalated
EMP145,2024-03-24,60,4.05,1,Resolved
EMP123,2024-04-22,37,7.13,2,Resolved
EMP103,2024-04-15,47,8.16,2,Resolved
EMP142,2024-01-26,42,5.95,6,Escalated
EMP143,2024-01-26,44,4.81,3,Escalated
EMP143,2024-05-20,39,8.47,2,Resolved
EMP118,2024-03-26,58,5.74,6,Escalated
EMP111,2024-01-26,28,7.28,5,Escalated
EMP105,2024-01-03,48,6.68,3,Escalated
EMP109,2024-06-02,27,8.03,3,Escalated
EMP137,2024-03-09,30,4.81,6,Escalated
EMP113,2024-04-15,42,7.25,0,Resolved
EMP126,2024-01-04,47,4.5,3,Escalated
EMP103,2024-06-09,34,5.2,0,Resolved
EMP115,2024-04-18,53,5.63,1,Resolved
EMP129,2024-01-21,35,5.25,4,Escalated
EMP102,2024-01-21,52,4.79,1,Resolved
EMP118,2024-01-27,31,6.49,3,Escalated
EMP133,2024-06-06,47,4.72,0,Resolved
EMP123,2024-04-19,44,4.14,6,Escalated
EMP117,2024-06-04,33,6.15,1,Resolved
EMP101,2024-03-24,30,8.15,5,Escalated
EMP115,2024-02-04,44,4.43,2,Resolved
EMP144,2024-01-26,40,5.1,0,Resolved
EMP124,2024-03-13,37,6.89,1,Resolved
EMP146,2024-06-18,47,7.13,1,Resolved
EMP112,2024-02-11,44,6.72,6,Escalated
EMP148,2024-06-08,36,6.34,0,Resolved
EMP147,2024-01-19,32,8.37,5,Escalated
EMP107,2024-02-03,46,4.18,6,Escalated
EMP150,2024-05-22,60,6.97,1,Resolved
EMP147,2024-01-15,30,8.36,5,Escalated
EMP138,2024-05-22,43,7.8,2,Resolved
EMP137,2024-02-25,44,4.19,6,Escalated
EMP133,2024-05-17,51,7.64,4,Escalated
EMP122,2024-06-11,35,8.41,2,Resolved
EMP111,2024-06-09,51,5.17,3,Escalated
EMP132,2024-06-06,39,7.94,3,Escalated
EMP140,2024-02-08,45,6.37,5,Escalated
EMP127,2024-04-22,34,7.52,2,Resolved
EMP113,2024-02-14,57,4.21,3,Escalated
EMP142,2024-02-25,30,4.91,6,Escalated
EMP140,2024-05-04,56,7.39,4,Escalated
EMP108,2024-06-26,26,4.79,1,Resolved
EMP140,2024-02-15,35,4.15,4,Escalated
EMP141,2024-05-15,37,4.04,3,Escalated
EMP150,2024-04-22,32,4.72,1,Resolved
EMP142,2024-06-26,31,5.03,1,Resolved
EMP144,2024-06-10,46,6.52,1,Resolved
EMP124,2024-02-08,55,8.47,5,Escalated
EMP121,2024-01-05,28,6.8,5,Escalated
EMP115,2024-04-03,51,7.68,6,Escalated
EMP102,2024-05-15,50,4.78,0,Resolved
EMP121,2024-01-15,56,5.83,2,Resolved
EMP109,2024-03-28,50,5.93,4,Escalated
EMP110,2024-06-15,32,7.86,5,Escalated
EMP145,2024-02-02,55,7.16,4,Escalated
EMP131,2024-04-23,26,5.15,6,Escalated
EMP107,2024-02-21,49,5.68,1,Resolved
EMP118,2024-03-03,31,7.51,2,Resolved
EMP119,2024-02-14,51,6.27,3,Escalated
EMP150,2024-05-04,51,8.03,6,Escalated
EMP112,2024-03-07,57,7.42,6,Escalated
EMP142,2024-01-19,30,8.33,3,Escalated
EMP123,2024-05-15,57,5.17,5,Escalated
EMP140,2024-02-14,27,4.2,5,Escalated
EMP110,2024-06-12,45,7.83,1,Resolved
EMP126,2024-03-25,47,6.4,6,Escalated
EMP142,2024-04-25,50,4.25,5,Escalated
EMP131,2024-01-13,37,4.44,1,Resolved
EMP138,2024-01-23,58,6.08,2,Resolved
EMP137,2024-05-02,28,6.44,3,Escalated
EMP128,2024-05-09,59,8.08,5,Escalated
EMP119,2024-05-22,58,4.82,3,Escalated
EMP128,2024-01-21,46,6.85,2,Resolved
EMP132,2024-06-21,25,7.35,3,Escalated
EMP106,2024-03-14,59,4.26,6,Escalated
EMP136,2024-05-02,59,4.38,6,Escalated
EMP103,2024-04-06,56,5.72,5,Escalated
EMP140,2024-06-17,52,6.37,5,Escalated
EMP136,2024-06-22,33,5.73,5,Escalated
EMP124,2024-02-09,26,5.42,4,Escalated
EMP147,2024-04-28,30,6.57,6,Escalated
EMP119,2024-02-15,25,8.25,6,Escalated
EMP137,2024-02-17,26,7.86,3,Escalated
EMP148,2024-02-20,29,6.45,3,Escalated
EMP146,2024-06-21,36,4.84,1,Resolved
EMP149,2024-03-24,44,4.03,6,Escalated
EMP115,2024-02-06,42,8.4,1,Resolved
EMP140,2024-06-17,60,5.48,5,Escalated
EMP145,2024-06-27,57,4.73,4,Escalated
EMP132,2024-06-02,28,5.6,0,Resolved
EMP147,2024-04-14,42,4.4,4,Escalated
EMP101,2024-01-05,38,7.08,2,Resolved
EMP104,2024-05-25,55,8.41,6,Escalated
EMP142,2024-02-07,36,6.25,4,Escalated
EMP146,2024-01-26,40,7.2,5,Escalated
EMP137,2024-01-05,57,7.05,5,Escalated
EMP117,2024-04-11,55,6.46,4,Escalated
EMP125,2024-05-22,40,5.16,0,Resolved
EMP116,2024-03-19,59,6.84,3,Escalated
EMP101,2024-02-15,31,5.14,6,Escalated
EMP145,2024-01-11,58,7.68,2,Resolved
EMP149,2024-06-12,33,7.56,0,Resolved
EMP114,2024-03-11,42,4.7,2,Resolved
EMP115,2024-01-06,34,4.96,3,Escalated
EMP129,2024-04-23,25,5.13,4,Escalated
EMP107,2024-06-07,59,8.42,1,Resolved
EMP144,2024-05-05,28,8.25,0,Resolved
EMP127,2024-03-18,54,5.26,3,Escalated
EMP140,2024-04-05,29,8.04,4,Escalated
EMP105,2024-03-04,44,5.3,2,Resolved
EMP119,2024-03-24,25,7.21,6,Escalated
EMP114,2024-04-18,40,7.58,2,Resolved
EMP111,2024-02-23,51,6.63,0,Resolved
EMP122,2024-06-02,58,5.09,6,Escalated
EMP129,2024-04-06,56,4.43,3,Escalated
EMP126,2024-04-14,47,5.97,3,Escalated
EMP107,2024-04-06,51,6.2,6,Escalated
EMP148,2024-02-22,53,5.21,4,Escalated
EMP108,2024-04-22,30,6.1,6,Escalated
